name,image,distortion,level,MOS,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i03_07_2.bmp,3.0,7.0,2.0,2,3,3,3,2,2,1,1,2,2,2,2,2,2
i03_07_3.bmp,3.0,7.0,3.0,1,2,2,2,2,1,1,1,2,2,2,2,1,1
i03_07_4.bmp,3.0,7.0,4.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1
i03_07_5.bmp,3.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_08_1.bmp,3.0,8.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i03_08_2.bmp,3.0,8.0,2.0,3,3,3,3,3,3,2,3,3,3,3,2,3,2
i03_08_3.bmp,3.0,8.0,3.0,2,3,3,3,3,2,2,2,3,3,3,1,2,2
i03_08_4.bmp,3.0,8.0,4.0,1,2,2,2,2,1,1,1,3,2,2,1,1,1
i03_08_5.bmp,3.0,8.0,5.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i03_09_1.bmp,3.0,9.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i03_09_2.bmp,3.0,9.0,2.0,3,3,3,3,3,3,2,1,3,3,3,2,2,3
i03_09_3.bmp,3.0,9.0,3.0,3,3,3,3,3,2,2,1,3,3,2,2,2,2
i03_09_4.bmp,3.0,9.0,4.0,1,2,2,2,2,2,1,1,3,2,2,1,1,1
i03_09_5.bmp,3.0,9.0,5.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i03_10_1.bmp,3.0,10.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i03_10_2.bmp,3.0,10.0,2.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i03_10_3.bmp,3.0,10.0,3.0,2,3,3,3,3,2,2,1,3,2,2,1,2,2
i03_10_4.bmp,3.0,10.0,4.0,1,2,2,2,2,2,1,1,2,1,2,1,1,1
i03_10_5.bmp,3.0,10.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_11_1.bmp,3.0,11.0,1.0,3,3,3,3,3,3,3,1,3,3,3,1,2,3
i03_11_2.bmp,3.0,11.0,2.0,2,3,3,3,2,2,2,1,3,2,2,1,2,2
i03_11_3.bmp,3.0,11.0,3.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i03_11_4.bmp,3.0,11.0,4.0,1,2,2,2,1,1,1,1,2,1,1,1,1,1
i03_11_5.bmp,3.0,11.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_12_1.bmp,3.0,12.0,1.0,3,3,3,3,3,3,3,2,3,3,3,1,2,2
i03_12_2.bmp,3.0,12.0,2.0,2,3,3,3,3,3,3,2,3,2,3,1,2,2
i03_12_3.bmp,3.0,12.0,3.0,1,2,2,2,2,1,1,2,2,1,2,1,1,1
i03_12_4.bmp,3.0,12.0,4.0,1,2,2,2,1,1,1,1,2,1,2,1,1,1
i03_12_5.bmp,3.0,12.0,5.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i03_13_1.bmp,3.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,2,2,2
i03_13_2.bmp,3.0,13.0,2.0,1,3,3,3,2,2,1,1,2,1,2,1,1,1
i03_13_3.bmp,3.0,13.0,3.0,1,2,2,2,2,2,2,1,2,1,2,1,1,1
i03_13_4.bmp,3.0,13.0,4.0,1,2,2,2,1,1,1,1,1,1,1,1,1,1
i03_13_5.bmp,3.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_14_1.bmp,3.0,14.0,1.0,2,3,3,3,3,2,2,3,3,3,3,2,2,2
i03_14_2.bmp,3.0,14.0,2.0,3,3,3,3,3,2,2,3,3,3,3,2,3,2
i03_14_3.bmp,3.0,14.0,3.0,2,3,3,3,3,2,2,3,3,3,3,1,2,2
i03_14_4.bmp,3.0,14.0,4.0,2,2,2,2,2,2,1,3,3,3,3,1,2,2
i03_14_5.bmp,3.0,14.0,5.0,1,2,2,2,2,1,1,3,3,2,3,1,2,1
i03_15_1.bmp,3.0,15.0,1.0,1,2,2,2,2,1,1,3,3,2,3,2,2,1
i03_15_2.bmp,3.0,15.0,2.0,2,2,2,2,2,1,1,3,3,2,3,2,2,1
i03_15_3.bmp,3.0,15.0,3.0,2,2,2,2,1,1,1,3,3,2,3,2,2,1
i03_15_4.bmp,3.0,15.0,4.0,2,2,2,2,1,1,1,3,3,2,3,2,2,1
i03_15_5.bmp,3.0,15.0,5.0,2,2,2,2,1,1,1,3,3,3,3,2,3,2
i03_16_1.bmp,3.0,16.0,1.0,3,3,3,3,3,1,3,3,3,3,3,3,3,3
i03_16_2.bmp,3.0,16.0,2.0,3,2,2,2,2,1,2,3,3,3,3,3,3,3
i03_16_3.bmp,3.0,16.0,3.0,3,1,1,1,1,1,2,3,3,3,3,3,3,3
i03_16_4.bmp,3.0,16.0,4.0,3,1,1,1,1,1,1,3,3,3,3,3,3,2
i03_16_5.bmp,3.0,16.0,5.0,2,1,1,1,1,1,1,2,1,2,3,2,3,2
i03_17_1.bmp,3.0,17.0,1.0,3,3,3,3,3,2,1,3,3,3,3,3,3,3
i03_17_2.bmp,3.0,17.0,2.0,3,2,2,2,2,1,1,3,3,3,3,3,3,3
i03_17_3.bmp,3.0,17.0,3.0,2,2,2,2,2,1,1,3,3,3,3,3,2,3
i03_17_4.bmp,3.0,17.0,4.0,3,1,1,1,1,1,1,2,2,2,3,2,2,2
i03_17_5.bmp,3.0,17.0,5.0,1,1,1,1,1,1,1,2,1,1,3,2,1,2
i03_18_1.bmp,3.0,18.0,1.0,3,3,3,3,3,2,2,3,3,3,3,3,3,3
i03_18_2.bmp,3.0,18.0,2.0,3,3,3,3,2,2,2,3,3,3,3,3,3,3
i03_18_3.bmp,3.0,18.0,3.0,3,2,2,2,2,2,2,3,3,3,3,3,3,3
i03_18_4.bmp,3.0,18.0,4.0,2,1,1,1,1,1,1,3,2,2,3,3,3,3
i03_18_5.bmp,3.0,18.0,5.0,2,1,1,1,1,1,1,3,1,1,2,3,3,3
i03_19_1.bmp,3.0,19.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,2,3
i03_19_2.bmp,3.0,19.0,2.0,2,3,3,3,2,3,2,1,2,2,2,1,2,2
i03_19_3.bmp,3.0,19.0,3.0,2,2,2,2,2,2,2,1,2,2,2,1,2,2
i03_19_4.bmp,3.0,19.0,4.0,2,1,1,1,1,2,2,1,1,1,2,1,1,1
i03_19_5.bmp,3.0,19.0,5.0,1,1,1,1,1,2,1,1,1,1,1,1,1,1
i03_20_1.bmp,3.0,20.0,1.0,3,3,3,3,3,3,3,1,3,3,3,1,3,3
i03_20_2.bmp,3.0,20.0,2.0,3,3,3,3,2,3,2,1,3,2,2,1,2,2
i03_20_3.bmp,3.0,20.0,3.0,2,2,2,2,2,2,2,1,2,2,2,1,2,2
i03_20_4.bmp,3.0,20.0,4.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i03_20_5.bmp,3.0,20.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_21_1.bmp,3.0,21.0,1.0,2,3,3,3,3,2,2,1,3,2,2,2,2,2
i03_21_2.bmp,3.0,21.0,2.0,2,3,3,3,2,2,2,1,2,2,2,1,2,2
i03_21_3.bmp,3.0,21.0,3.0,1,2,2,2,2,2,2,1,2,1,2,1,1,2
i03_21_4.bmp,3.0,21.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_21_5.bmp,3.0,21.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_22_1.bmp,3.0,22.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i03_22_2.bmp,3.0,22.0,2.0,3,3,3,3,2,3,2,1,2,3,3,1,3,3
i03_22_3.bmp,3.0,22.0,3.0,2,2,2,2,2,2,2,1,2,2,2,1,2,2
i03_22_4.bmp,3.0,22.0,4.0,2,1,1,1,1,1,1,1,1,2,2,1,1,1
i03_22_5.bmp,3.0,22.0,5.0,1,1,1,1,1,1,1,1,1,1,2,1,1,1
i03_23_1.bmp,3.0,23.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i03_23_2.bmp,3.0,23.0,2.0,3,2,2,2,2,3,2,2,3,2,3,2,2,2
i03_23_3.bmp,3.0,23.0,3.0,1,2,2,2,1,1,1,1,2,1,2,1,1,1
i03_23_4.bmp,3.0,23.0,4.0,1,1,1,1,1,1,1,1,2,1,2,1,1,1
i03_23_5.bmp,3.0,23.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_24_1.bmp,3.0,24.0,1.0,3,3,3,3,3,3,3,1,3,3,3,2,2,2
i03_24_2.bmp,3.0,24.0,2.0,2,3,3,3,2,2,2,1,3,2,2,1,2,2
i03_24_3.bmp,3.0,24.0,3.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i03_24_4.bmp,3.0,24.0,4.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i03_24_5.bmp,3.0,24.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_01_1.bmp,4.0,1.0,1.0,3,3,3,3,3,3,3,2,3,3,2,2,3,3
i04_01_2.bmp,4.0,1.0,2.0,3,3,3,3,2,3,3,1,2,2,2,2,2,3
i04_01_3.bmp,4.0,1.0,3.0,2,2,2,2,2,2,2,1,2,2,2,1,2,2
i04_01_4.bmp,4.0,1.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,1,2
i04_01_5.bmp,4.0,1.0,5.0,2,1,1,1,1,2,2,1,1,1,1,1,1,1
i04_02_1.bmp,4.0,2.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i04_02_2.bmp,4.0,2.0,2.0,3,3,3,3,2,3,3,2,2,2,2,2,3,3
i04_02_3.bmp,4.0,2.0,3.0,3,2,2,2,2,3,3,1,2,2,2,2,3,3
i04_02_4.bmp,4.0,2.0,4.0,3,2,2,2,1,3,2,1,1,1,1,2,2,3
i04_02_5.bmp,4.0,2.0,5.0,2,1,1,1,1,2,2,1,1,1,1,1,2,2
i04_03_1.bmp,4.0,3.0,1.0,2,3,3,3,3,2,2,2,3,2,2,2,2,2
i04_03_2.bmp,4.0,3.0,2.0,2,3,3,3,2,2,2,2,2,2,2,2,1,2
i04_03_3.bmp,4.0,3.0,3.0,1,2,2,2,2,2,1,1,2,1,1,1,1,1
i04_03_4.bmp,4.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_03_5.bmp,4.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_04_1.bmp,4.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i04_04_2.bmp,4.0,4.0,2.0,3,3,3,3,2,3,3,2,3,3,3,2,3,3
i04_04_3.bmp,4.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,1,3,3
i04_04_4.bmp,4.0,4.0,4.0,3,1,1,1,1,2,2,1,2,2,2,1,3,3
i04_04_5.bmp,4.0,4.0,5.0,2,1,1,1,1,2,2,1,1,2,2,1,2,2
i04_05_1.bmp,4.0,5.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_05_2.bmp,4.0,5.0,2.0,3,3,3,3,2,3,3,1,2,3,2,2,3,3
i04_05_3.bmp,4.0,5.0,3.0,3,2,2,2,1,3,3,1,1,2,2,1,2,2
i04_05_4.bmp,4.0,5.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,1,2
i04_05_5.bmp,4.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_06_1.bmp,4.0,6.0,1.0,2,3,3,3,3,3,3,3,3,3,3,2,3,2
i04_06_2.bmp,4.0,6.0,2.0,2,2,2,2,2,2,2,2,3,2,3,1,2,2
i04_06_3.bmp,4.0,6.0,3.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2
i04_06_4.bmp,4.0,6.0,4.0,2,1,1,1,1,2,2,1,1,1,2,1,1,1
i04_06_5.bmp,4.0,6.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_07_1.bmp,4.0,7.0,1.0,2,3,3,3,3,2,2,2,3,3,3,2,2,2
i04_07_2.bmp,4.0,7.0,2.0,2,3,3,3,2,2,2,1,2,2,2,2,2,2
i04_07_3.bmp,4.0,7.0,3.0,1,2,2,2,2,2,1,1,2,2,2,2,1,2
i04_07_4.bmp,4.0,7.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_07_5.bmp,4.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_08_1.bmp,4.0,8.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i04_08_2.bmp,4.0,8.0,2.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i04_08_3.bmp,4.0,8.0,3.0,3,3,3,3,3,2,2,2,3,3,3,1,2,2
i04_08_4.bmp,4.0,8.0,4.0,2,3,3,3,2,2,1,2,3,2,2,1,1,2
i04_08_5.bmp,4.0,8.0,5.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i04_09_1.bmp,4.0,9.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,2,3
i04_09_2.bmp,4.0,9.0,2.0,3,3,3,3,3,3,2,2,3,3,2,2,2,2
i04_09_3.bmp,4.0,9.0,3.0,2,3,3,3,3,2,2,1,3,2,2,2,2,2
i04_09_4.bmp,4.0,9.0,4.0,1,2,2,2,2,1,1,1,2,2,2,1,1,1
i04_09_5.bmp,4.0,9.0,5.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i04_10_1.bmp,4.0,10.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_10_2.bmp,4.0,10.0,2.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_10_3.bmp,4.0,10.0,3.0,2,3,3,3,3,2,2,2,3,2,2,1,2,2
i04_10_4.bmp,4.0,10.0,4.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i04_10_5.bmp,4.0,10.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_11_1.bmp,4.0,11.0,1.0,3,3,3,3,3,2,2,2,3,2,2,1,2,2
i04_11_2.bmp,4.0,11.0,2.0,2,3,3,3,2,2,1,1,3,2,2,1,1,1
i04_11_3.bmp,4.0,11.0,3.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i04_11_4.bmp,4.0,11.0,4.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i04_11_5.bmp,4.0,11.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_12_1.bmp,4.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,1,2,2
i04_12_2.bmp,4.0,12.0,2.0,2,2,2,2,2,2,3,2,3,2,3,1,2,2
i04_12_3.bmp,4.0,12.0,3.0,1,2,2,2,2,2,2,1,2,2,2,1,2,2
i04_12_4.bmp,4.0,12.0,4.0,1,1,1,1,1,1,1,1,2,1,2,1,1,1
i04_12_5.bmp,4.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_13_1.bmp,4.0,13.0,1.0,2,3,3,3,3,2,2,2,3,2,2,2,2,2
i04_13_2.bmp,4.0,13.0,2.0,1,3,3,3,2,1,1,1,3,1,2,1,1,1
i04_13_3.bmp,4.0,13.0,3.0,1,2,2,2,2,1,1,1,2,1,1,1,1,1
i04_13_4.bmp,4.0,13.0,4.0,1,2,2,2,1,1,1,1,2,1,1,1,1,1
i04_13_5.bmp,4.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_14_1.bmp,4.0,14.0,1.0,2,3,3,3,3,2,2,2,3,2,3,2,2,2
i04_14_2.bmp,4.0,14.0,2.0,3,3,3,3,3,2,2,3,3,3,3,2,3,2
i04_14_3.bmp,4.0,14.0,3.0,3,3,3,3,3,2,2,3,3,3,3,2,2,2
i04_14_4.bmp,4.0,14.0,4.0,2,3,3,3,3,1,1,3,3,2,3,2,2,2
i04_14_5.bmp,4.0,14.0,5.0,1,2,2,2,2,1,1,3,3,2,3,1,2,1
i04_15_1.bmp,4.0,15.0,1.0,1,2,2,2,2,1,1,3,3,2,3,2,2,1
i04_15_2.bmp,4.0,15.0,2.0,1,2,2,2,2,1,1,3,3,2,3,2,2,1
i04_15_3.bmp,4.0,15.0,3.0,1,2,2,2,2,1,1,3,3,2,3,2,2,1
i04_15_4.bmp,4.0,15.0,4.0,1,2,2,2,1,1,1,3,3,2,3,3,2,1
i04_15_5.bmp,4.0,15.0,5.0,2,2,2,2,1,1,1,3,3,3,3,2,3,2
i04_16_1.bmp,4.0,16.0,1.0,3,3,3,3,3,1,3,3,3,3,3,3,3,3
i04_16_2.bmp,4.0,16.0,2.0,3,2,2,2,2,1,2,3,3,3,3,3,3,3
i04_16_3.bmp,4.0,16.0,3.0,3,1,1,1,1,1,2,3,3,3,3,3,3,3
i04_16_4.bmp,4.0,16.0,4.0,3,1,1,1,1,1,2,3,3,3,3,3,3,3
i04_16_5.bmp,4.0,16.0,5.0,2,1,1,1,1,1,1,2,1,2,3,2,2,2
i04_17_1.bmp,4.0,17.0,1.0,3,3,3,3,3,2,1,3,3,3,3,3,3,3
i04_17_2.bmp,4.0,17.0,2.0,3,2,2,2,2,1,1,3,3,3,3,3,3,3
i04_17_3.bmp,4.0,17.0,3.0,2,2,2,2,2,1,1,3,3,3,3,3,2,3
i04_17_4.bmp,4.0,17.0,4.0,3,1,1,1,1,1,1,3,2,2,3,2,2,3
i04_17_5.bmp,4.0,17.0,5.0,1,1,1,1,1,1,1,2,1,1,3,2,1,2
i04_18_1.bmp,4.0,18.0,1.0,3,3,3,3,3,2,2,3,3,3,3,3,3,3
i04_18_2.bmp,4.0,18.0,2.0,2,3,3,3,2,2,2,3,3,3,3,3,3,3
i04_18_3.bmp,4.0,18.0,3.0,2,2,2,2,2,2,2,3,2,2,3,3,3,3
i04_18_4.bmp,4.0,18.0,4.0,2,1,1,1,1,1,2,3,1,2,2,3,3,3
i04_18_5.bmp,4.0,18.0,5.0,1,1,1,1,1,1,1,3,1,1,1,3,3,3
i04_19_1.bmp,4.0,19.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_19_2.bmp,4.0,19.0,2.0,3,3,3,3,2,3,3,2,2,2,2,2,2,2
i04_19_3.bmp,4.0,19.0,3.0,2,2,2,2,2,3,2,1,2,2,2,1,2,2
i04_19_4.bmp,4.0,19.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,1,2
i04_19_5.bmp,4.0,19.0,5.0,2,1,1,1,1,2,2,1,1,1,1,1,1,1
i04_20_1.bmp,4.0,20.0,1.0,3,3,3,3,3,3,3,1,3,3,2,1,3,3
i04_20_2.bmp,4.0,20.0,2.0,2,3,3,3,2,2,2,1,2,2,2,1,2,2
i04_20_3.bmp,4.0,20.0,3.0,2,2,2,2,2,2,1,1,2,1,1,1,1,2
i04_20_4.bmp,4.0,20.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_20_5.bmp,4.0,20.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_21_1.bmp,4.0,21.0,1.0,2,3,3,3,3,2,2,2,3,2,2,2,2,2
i04_21_2.bmp,4.0,21.0,2.0,2,3,3,3,2,2,2,1,2,2,2,1,2,2
i04_21_3.bmp,4.0,21.0,3.0,1,2,2,2,2,2,1,1,2,1,1,1,1,2
i04_21_4.bmp,4.0,21.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_21_5.bmp,4.0,21.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_22_1.bmp,4.0,22.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_22_2.bmp,4.0,22.0,2.0,3,3,3,3,2,3,2,2,2,3,2,1,2,3
i04_22_3.bmp,4.0,22.0,3.0,2,2,2,2,2,2,2,1,2,2,2,1,2,2
i04_22_4.bmp,4.0,22.0,4.0,2,1,1,1,1,1,1,1,1,2,2,1,1,2
i04_22_5.bmp,4.0,22.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_23_1.bmp,4.0,23.0,1.0,3,3,3,3,3,3,3,2,3,2,3,3,3,3
i04_23_2.bmp,4.0,23.0,2.0,3,2,2,2,2,2,1,1,2,1,2,1,2,2
i04_23_3.bmp,4.0,23.0,3.0,1,2,2,2,1,1,1,1,2,1,1,1,1,1
i04_23_4.bmp,4.0,23.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_23_5.bmp,4.0,23.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_24_1.bmp,4.0,24.0,1.0,3,3,3,3,3,2,2,2,3,2,2,1,2,2
i04_24_2.bmp,4.0,24.0,2.0,1,3,3,3,2,2,2,1,3,2,2,1,1,1
i04_24_3.bmp,4.0,24.0,3.0,1,2,2,2,2,1,1,1,2,1,1,1,1,1
i04_24_4.bmp,4.0,24.0,4.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i04_24_5.bmp,4.0,24.0,5.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i05_01_1.bmp,5.0,1.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_01_2.bmp,5.0,1.0,2.0,3,3,3,3,2,3,3,3,2,3,2,3,3,3
i05_01_3.bmp,5.0,1.0,3.0,2,2,2,2,2,2,3,2,2,2,2,2,2,2
i05_01_4.bmp,5.0,1.0,4.0,2,2,2,2,1,2,3,2,1,2,1,2,2,2
i05_01_5.bmp,5.0,1.0,5.0,1,1,1,1,1,2,2,2,1,1,1,2,2,2
i05_02_1.bmp,5.0,2.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_02_2.bmp,5.0,2.0,2.0,3,3,3,3,2,3,3,3,2,3,2,3,3,3
i05_02_3.bmp,5.0,2.0,3.0,3,2,2,2,2,3,3,2,2,2,2,3,3,3
i05_02_4.bmp,5.0,2.0,4.0,2,2,2,2,1,3,3,2,1,2,1,3,3,3
i05_02_5.bmp,5.0,2.0,5.0,2,1,1,1,1,2,3,2,1,1,1,2,2,2
i05_03_1.bmp,5.0,3.0,1.0,2,3,3,3,3,2,3,3,3,3,2,3,2,2
i05_03_2.bmp,5.0,3.0,2.0,2,3,3,3,2,2,2,3,2,2,2,3,2,2
i05_03_3.bmp,5.0,3.0,3.0,1,2,2,2,2,2,2,2,2,2,1,3,1,2
i05_03_4.bmp,5.0,3.0,4.0,1,2,2,2,1,1,2,2,1,1,1,2,1,1
i05_03_5.bmp,5.0,3.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i05_04_1.bmp,5.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_04_2.bmp,5.0,4.0,2.0,3,3,3,3,2,3,3,3,3,3,3,3,3,3
i05_04_3.bmp,5.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i05_04_4.bmp,5.0,4.0,4.0,2,1,1,1,1,3,3,3,2,3,2,2,3,3
i05_04_5.bmp,5.0,4.0,5.0,2,1,1,1,1,2,3,2,1,3,1,1,3,3
i05_05_1.bmp,5.0,5.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_05_2.bmp,5.0,5.0,2.0,3,3,3,3,2,3,3,3,2,3,2,3,3,3
i05_05_3.bmp,5.0,5.0,3.0,2,2,2,2,1,3,3,2,1,2,2,2,3,3
i05_05_4.bmp,5.0,5.0,4.0,1,1,1,1,1,2,2,2,1,2,1,1,2,2
i05_05_5.bmp,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_06_1.bmp,5.0,6.0,1.0,2,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_06_2.bmp,5.0,6.0,2.0,1,2,2,2,2,3,3,3,2,3,3,3,3,2
i05_06_3.bmp,5.0,6.0,3.0,1,2,2,2,1,2,3,3,2,2,2,2,2,2
i05_06_4.bmp,5.0,6.0,4.0,1,1,1,1,1,2,2,2,1,2,1,2,2,2
i05_06_5.bmp,5.0,6.0,5.0,1,1,1,1,1,1,2,2,1,1,1,1,1,1
i05_07_1.bmp,5.0,7.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_07_2.bmp,5.0,7.0,2.0,3,3,3,3,2,2,2,3,2,3,2,3,2,2
i05_07_3.bmp,5.0,7.0,3.0,2,2,2,2,2,2,2,2,2,2,2,3,2,2
i05_07_4.bmp,5.0,7.0,4.0,2,1,1,1,1,1,1,2,1,2,1,2,1,1
i05_07_5.bmp,5.0,7.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i05_08_1.bmp,5.0,8.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_08_2.bmp,5.0,8.0,2.0,2,2,2,2,2,2,3,3,3,3,2,2,2,3
i05_08_3.bmp,5.0,8.0,3.0,1,2,2,2,1,2,2,2,2,2,2,1,2,2
i05_08_4.bmp,5.0,8.0,4.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
i05_08_5.bmp,5.0,8.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_09_1.bmp,5.0,9.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_09_2.bmp,5.0,9.0,2.0,3,3,3,3,3,2,3,3,3,3,2,3,2,3
i05_09_3.bmp,5.0,9.0,3.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2
i05_09_4.bmp,5.0,9.0,4.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
i05_09_5.bmp,5.0,9.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_10_1.bmp,5.0,10.0,1.0,3,3,3,3,3,3,3,3,3,3,2,3,3,3
i05_10_2.bmp,5.0,10.0,2.0,2,2,2,2,2,3,3,3,3,3,2,2,3,3
i05_10_3.bmp,5.0,10.0,3.0,2,2,2,2,2,2,3,3,2,2,1,2,2,2
i05_10_4.bmp,5.0,10.0,4.0,1,1,1,1,1,1,2,2,1,1,1,1,1,1
i05_10_5.bmp,5.0,10.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_11_1.bmp,5.0,11.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_11_2.bmp,5.0,11.0,2.0,3,3,3,3,2,3,3,3,3,3,2,2,3,3
i05_11_3.bmp,5.0,11.0,3.0,2,2,2,2,2,2,3,3,2,2,2,2,2,2
i05_11_4.bmp,5.0,11.0,4.0,1,2,2,2,1,2,2,2,2,2,1,1,1,2
i05_11_5.bmp,5.0,11.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_12_1.bmp,5.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i05_12_2.bmp,5.0,12.0,2.0,3,3,3,3,2,3,3,3,3,3,3,2,3,2
i05_12_3.bmp,5.0,12.0,3.0,3,2,2,2,2,2,3,3,2,2,3,2,2,2
i05_12_4.bmp,5.0,12.0,4.0,1,2,2,2,1,1,1,3,2,1,2,2,1,1
i05_12_5.bmp,5.0,12.0,5.0,1,1,1,1,1,1,2,2,1,1,1,1,1,1
i05_13_1.bmp,5.0,13.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,2,2
i05_13_2.bmp,5.0,13.0,2.0,2,3,3,3,2,3,3,3,3,2,2,3,3,3
i05_13_3.bmp,5.0,13.0,3.0,1,2,2,2,2,2,3,3,2,2,2,2,2,2
