name,image,distortion,level,MOS,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i05_03_2.bmp,5.0,3.0,2.0,2,3,3,3,2,2,2,3,2,2,2,3,2,2
i05_03_3.bmp,5.0,3.0,3.0,1,2,2,2,2,2,2,2,2,2,1,3,1,2
i05_03_4.bmp,5.0,3.0,4.0,1,2,2,2,1,1,2,2,1,1,1,2,1,1
i05_03_5.bmp,5.0,3.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i06_03_1.bmp,6.0,3.0,1.0,2,3,3,3,3,3,2,2,3,2,2,3,2,2
i06_03_2.bmp,6.0,3.0,2.0,2,3,3,3,3,2,2,2,3,2,2,3,2,2
i06_03_3.bmp,6.0,3.0,3.0,1,2,2,2,2,2,2,2,2,1,1,3,1,1
i06_03_4.bmp,6.0,3.0,4.0,1,2,2,2,2,2,1,2,1,1,1,2,1,1
i06_03_5.bmp,6.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i07_03_1.bmp,7.0,3.0,1.0,2,3,3,3,3,2,2,2,3,2,2,3,2,2
i07_03_2.bmp,7.0,3.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,1,2
i07_03_3.bmp,7.0,3.0,3.0,1,2,2,2,2,2,2,2,1,1,1,2,1,1
i07_03_4.bmp,7.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i07_03_5.bmp,7.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i08_03_1.bmp,8.0,3.0,1.0,2,3,3,3,3,3,3,3,3,2,2,3,2,2
i08_03_2.bmp,8.0,3.0,2.0,2,3,3,3,3,2,2,3,2,2,2,3,2,2
i08_03_3.bmp,8.0,3.0,3.0,1,2,2,2,2,2,2,2,2,1,1,3,1,1
i08_03_4.bmp,8.0,3.0,4.0,1,2,2,2,2,2,2,2,1,1,1,3,1,1
i08_03_5.bmp,8.0,3.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i09_03_1.bmp,9.0,3.0,1.0,2,3,3,3,3,3,2,2,2,2,2,3,2,2
i09_03_2.bmp,9.0,3.0,2.0,2,3,3,3,3,2,2,2,2,1,1,3,1,1
i09_03_3.bmp,9.0,3.0,3.0,1,2,2,2,2,2,2,1,1,1,1,2,1,1
i09_03_4.bmp,9.0,3.0,4.0,1,1,1,1,2,2,1,1,1,1,1,2,1,1
i09_03_5.bmp,9.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i10_03_1.bmp,10.0,3.0,1.0,2,3,3,3,3,3,2,2,2,2,2,3,2,2
i10_03_2.bmp,10.0,3.0,2.0,2,3,3,3,3,2,2,2,1,1,1,3,1,2
i10_03_3.bmp,10.0,3.0,3.0,2,2,2,2,2,2,1,1,1,1,1,2,1,1
i10_03_4.bmp,10.0,3.0,4.0,1,1,1,1,2,2,1,1,1,1,1,2,1,1
i10_03_5.bmp,10.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i11_03_1.bmp,11.0,3.0,1.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i11_03_2.bmp,11.0,3.0,2.0,2,3,3,3,2,2,2,2,2,2,2,3,1,2
i11_03_3.bmp,11.0,3.0,3.0,1,2,2,2,2,2,2,2,1,1,1,2,1,1
i11_03_4.bmp,11.0,3.0,4.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1
i11_03_5.bmp,11.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i12_03_1.bmp,12.0,3.0,1.0,2,3,3,3,3,3,2,2,3,2,2,3,2,2
i12_03_2.bmp,12.0,3.0,2.0,2,3,3,3,3,2,2,2,2,1,1,2,1,2
i12_03_3.bmp,12.0,3.0,3.0,1,2,2,2,3,2,2,1,2,1,1,2,1,1
i12_03_4.bmp,12.0,3.0,4.0,1,1,1,1,2,2,1,1,1,1,1,2,1,1
i12_03_5.bmp,12.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i13_03_1.bmp,13.0,3.0,1.0,2,3,3,3,3,2,2,3,3,3,2,3,2,2
i13_03_2.bmp,13.0,3.0,2.0,2,3,3,3,3,2,2,3,2,2,2,3,2,2
i13_03_3.bmp,13.0,3.0,3.0,2,2,2,2,2,2,2,3,2,1,1,3,1,2
i13_03_4.bmp,13.0,3.0,4.0,1,2,2,2,1,1,1,2,1,1,1,3,1,1
i13_03_5.bmp,13.0,3.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i14_03_1.bmp,14.0,3.0,1.0,2,3,3,3,3,2,2,3,3,2,2,3,2,2
i14_03_2.bmp,14.0,3.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i14_03_3.bmp,14.0,3.0,3.0,1,2,2,2,2,2,2,2,2,1,1,3,1,1
i14_03_4.bmp,14.0,3.0,4.0,1,2,2,2,1,1,1,2,1,1,1,2,1,1
i14_03_5.bmp,14.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i15_03_1.bmp,15.0,3.0,1.0,2,3,3,3,3,2,3,2,2,2,2,3,2,2
i15_03_2.bmp,15.0,3.0,2.0,1,3,3,3,2,2,3,1,2,1,2,2,1,2
i15_03_3.bmp,15.0,3.0,3.0,1,2,2,2,2,2,2,1,1,1,1,2,1,1
i15_03_4.bmp,15.0,3.0,4.0,1,2,2,2,1,1,2,1,1,1,1,1,1,1
i15_03_5.bmp,15.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_03_1.bmp,16.0,3.0,1.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i16_03_2.bmp,16.0,3.0,2.0,2,3,3,3,3,2,1,2,2,1,1,2,1,2
i16_03_3.bmp,16.0,3.0,3.0,1,2,2,2,2,2,1,1,1,1,1,2,1,1
i16_03_4.bmp,16.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_03_5.bmp,16.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i17_03_1.bmp,17.0,3.0,1.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i17_03_2.bmp,17.0,3.0,2.0,2,3,3,3,2,2,2,2,1,1,1,2,1,2
i17_03_3.bmp,17.0,3.0,3.0,1,2,2,2,2,2,2,1,1,1,1,2,1,1
i17_03_4.bmp,17.0,3.0,4.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1
i17_03_5.bmp,17.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i18_03_1.bmp,18.0,3.0,1.0,2,3,3,3,3,2,2,3,2,2,2,3,2,2
i18_03_2.bmp,18.0,3.0,2.0,2,3,3,3,2,2,2,2,2,2,2,3,2,2
i18_03_3.bmp,18.0,3.0,3.0,1,2,2,2,1,1,2,2,1,1,1,3,1,1
i18_03_4.bmp,18.0,3.0,4.0,1,2,2,2,1,1,1,2,1,1,1,2,1,1
i18_03_5.bmp,18.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i19_03_1.bmp,19.0,3.0,1.0,2,3,3,3,3,3,2,2,2,2,2,3,2,2
i19_03_2.bmp,19.0,3.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,1,2
i19_03_3.bmp,19.0,3.0,3.0,1,2,2,2,2,2,2,2,1,1,1,3,1,1
i19_03_4.bmp,19.0,3.0,4.0,1,2,2,2,2,2,1,2,1,1,1,2,1,1
i19_03_5.bmp,19.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i20_03_1.bmp,20.0,3.0,1.0,2,3,3,3,3,3,3,1,2,2,2,3,2,2
i20_03_2.bmp,20.0,3.0,2.0,2,3,3,3,3,3,2,1,2,1,2,3,1,2
i20_03_3.bmp,20.0,3.0,3.0,1,2,2,2,3,2,2,1,1,1,1,2,1,1
i20_03_4.bmp,20.0,3.0,4.0,1,2,2,2,2,2,2,1,1,1,1,2,1,1
i20_03_5.bmp,20.0,3.0,5.0,1,1,1,1,2,2,1,1,1,1,1,2,1,1
i21_03_1.bmp,21.0,3.0,1.0,2,3,3,3,3,2,2,2,3,2,2,3,2,2
i21_03_2.bmp,21.0,3.0,2.0,1,3,3,3,3,2,2,2,2,2,2,3,1,1
i21_03_3.bmp,21.0,3.0,3.0,1,2,2,2,2,2,2,2,2,1,1,3,1,1
i21_03_4.bmp,21.0,3.0,4.0,1,2,2,2,2,2,1,1,1,1,1,2,1,1
i21_03_5.bmp,21.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i22_03_1.bmp,22.0,3.0,1.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i22_03_2.bmp,22.0,3.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,1,2
i22_03_3.bmp,22.0,3.0,3.0,1,2,2,2,2,2,2,2,1,1,1,2,1,1
i22_03_4.bmp,22.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i22_03_5.bmp,22.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i23_03_1.bmp,23.0,3.0,1.0,2,3,3,3,3,2,2,2,3,2,2,3,2,2
i23_03_2.bmp,23.0,3.0,2.0,2,3,3,3,3,2,2,1,2,1,2,2,1,2
i23_03_3.bmp,23.0,3.0,3.0,1,2,2,2,2,2,2,1,2,1,1,2,1,1
i23_03_4.bmp,23.0,3.0,4.0,1,2,2,2,2,2,1,1,1,1,1,1,1,1
i23_03_5.bmp,23.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i24_03_1.bmp,24.0,3.0,1.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i24_03_2.bmp,24.0,3.0,2.0,2,3,3,3,2,2,2,2,2,2,1,3,1,2
i24_03_3.bmp,24.0,3.0,3.0,1,2,2,2,2,2,1,2,1,1,1,2,1,1
i24_03_4.bmp,24.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i24_03_5.bmp,24.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i25_03_1.bmp,25.0,3.0,1.0,2,3,3,3,3,3,3,2,3,2,3,3,2,2
i25_03_2.bmp,25.0,3.0,2.0,1,3,3,3,3,2,2,2,2,2,2,3,1,1
i25_03_3.bmp,25.0,3.0,3.0,1,2,2,2,2,2,2,2,2,1,2,3,1,1
i25_03_4.bmp,25.0,3.0,4.0,1,2,2,2,2,2,2,2,2,1,1,3,1,1
i25_03_5.bmp,25.0,3.0,5.0,1,1,1,1,1,1,1,2,1,1,1,3,1,1
i01_04_1.bmp,1.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i01_04_2.bmp,1.0,4.0,2.0,3,2,2,2,3,3,3,3,3,3,2,3,3,3
i01_04_3.bmp,1.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i01_04_4.bmp,1.0,4.0,4.0,2,2,2,2,1,3,3,2,2,3,2,2,3,3
i01_04_5.bmp,1.0,4.0,5.0,2,1,1,1,1,3,3,2,1,2,1,1,3,3
i02_04_1.bmp,2.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i02_04_2.bmp,2.0,4.0,2.0,3,3,3,3,2,3,3,2,3,3,3,2,3,3
i02_04_3.bmp,2.0,4.0,3.0,2,2,2,2,2,3,3,2,3,3,3,1,3,3
i02_04_4.bmp,2.0,4.0,4.0,2,2,2,2,1,2,2,1,2,2,2,1,3,3
i02_04_5.bmp,2.0,4.0,5.0,2,1,1,1,1,2,2,1,2,2,2,1,2,2
i03_04_1.bmp,3.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i03_04_2.bmp,3.0,4.0,2.0,3,2,2,2,2,3,3,2,3,3,3,2,3,3
i03_04_3.bmp,3.0,4.0,3.0,2,2,2,2,2,3,3,2,2,3,3,1,3,3
i03_04_4.bmp,3.0,4.0,4.0,2,2,2,2,1,3,2,1,2,3,2,1,3,3
i03_04_5.bmp,3.0,4.0,5.0,1,1,1,1,1,2,2,1,2,2,2,1,2,2
i04_04_1.bmp,4.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i04_04_2.bmp,4.0,4.0,2.0,3,3,3,3,2,3,3,2,3,3,3,2,3,3
i04_04_3.bmp,4.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,1,3,3
i04_04_4.bmp,4.0,4.0,4.0,3,1,1,1,1,2,2,1,2,2,2,1,3,3
i04_04_5.bmp,4.0,4.0,5.0,2,1,1,1,1,2,2,1,1,2,2,1,2,2
i05_04_1.bmp,5.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_04_2.bmp,5.0,4.0,2.0,3,3,3,3,2,3,3,3,3,3,3,3,3,3
i05_04_3.bmp,5.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i05_04_4.bmp,5.0,4.0,4.0,2,1,1,1,1,3,3,3,2,3,2,2,3,3
i05_04_5.bmp,5.0,4.0,5.0,2,1,1,1,1,2,3,2,1,3,1,1,3,3
i06_04_1.bmp,6.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i06_04_2.bmp,6.0,4.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i06_04_3.bmp,6.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i06_04_4.bmp,6.0,4.0,4.0,2,1,1,1,2,3,3,2,2,3,2,2,3,3
i06_04_5.bmp,6.0,4.0,5.0,2,1,1,1,1,3,3,2,1,2,2,1,2,2
i07_04_1.bmp,7.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i07_04_2.bmp,7.0,4.0,2.0,3,2,2,2,2,3,3,3,3,3,3,2,3,3
i07_04_3.bmp,7.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i07_04_4.bmp,7.0,4.0,4.0,2,1,1,1,1,3,3,2,2,3,2,1,3,3
i07_04_5.bmp,7.0,4.0,5.0,2,1,1,1,1,2,2,1,1,2,1,1,3,3
i08_04_1.bmp,8.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i08_04_2.bmp,8.0,4.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i08_04_3.bmp,8.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,3,3,3
i08_04_4.bmp,8.0,4.0,4.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i08_04_5.bmp,8.0,4.0,5.0,2,1,1,1,1,2,3,2,1,2,1,2,3,3
i09_04_1.bmp,9.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i09_04_2.bmp,9.0,4.0,2.0,3,2,2,2,3,3,3,3,2,3,2,2,3,3
i09_04_3.bmp,9.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i09_04_4.bmp,9.0,4.0,4.0,2,1,1,1,2,3,2,2,1,3,2,1,3,3
i09_04_5.bmp,9.0,4.0,5.0,2,1,1,1,1,3,2,1,1,2,1,1,3,2
i10_04_1.bmp,10.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i10_04_2.bmp,10.0,4.0,2.0,2,3,3,3,3,3,3,3,2,3,2,2,3,3
i10_04_3.bmp,10.0,4.0,3.0,2,2,2,2,2,3,3,2,2,3,2,2,3,3
i10_04_4.bmp,10.0,4.0,4.0,2,2,2,2,2,3,2,2,1,3,2,1,3,3
i10_04_5.bmp,10.0,4.0,5.0,2,1,1,1,1,2,2,1,1,2,1,1,2,2
i11_04_1.bmp,11.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i11_04_2.bmp,11.0,4.0,2.0,3,3,3,3,2,3,3,3,3,3,2,3,3,3
i11_04_3.bmp,11.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i11_04_4.bmp,11.0,4.0,4.0,2,2,2,2,1,3,3,2,2,3,2,2,3,3
i11_04_5.bmp,11.0,4.0,5.0,2,1,1,1,1,2,2,2,1,2,1,1,3,3
i12_04_1.bmp,12.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i12_04_2.bmp,12.0,4.0,2.0,3,3,3,3,3,3,3,2,3,3,2,2,3,3
i12_04_3.bmp,12.0,4.0,3.0,2,2,2,2,3,3,3,2,2,3,2,2,3,3
i12_04_4.bmp,12.0,4.0,4.0,2,2,2,2,2,3,3,1,2,2,2,1,3,3
i12_04_5.bmp,12.0,4.0,5.0,1,1,1,1,1,3,2,1,1,2,2,1,2,2
i13_04_1.bmp,13.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i13_04_2.bmp,13.0,4.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i13_04_3.bmp,13.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,3,3,3
i13_04_4.bmp,13.0,4.0,4.0,3,2,2,2,1,3,3,3,2,3,2,2,3,3
i13_04_5.bmp,13.0,4.0,5.0,2,1,1,1,1,2,2,2,1,3,1,2,3,3
i14_04_1.bmp,14.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i14_04_2.bmp,14.0,4.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i14_04_3.bmp,14.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i14_04_4.bmp,14.0,4.0,4.0,2,2,2,2,1,3,3,2,2,3,2,2,3,3
i14_04_5.bmp,14.0,4.0,5.0,2,1,1,1,1,3,3,2,1,2,2,1,3,3
i15_04_1.bmp,15.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i15_04_2.bmp,15.0,4.0,2.0,3,3,3,3,2,3,3,2,3,3,3,2,3,3
i15_04_3.bmp,15.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,2
i15_04_4.bmp,15.0,4.0,4.0,3,2,2,2,1,2,3,1,2,3,2,1,2,2
i15_04_5.bmp,15.0,4.0,5.0,2,1,1,1,1,2,2,1,1,2,2,1,2,2
i16_04_1.bmp,16.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i16_04_2.bmp,16.0,4.0,2.0,3,3,3,3,3,3,3,2,2,3,2,2,3,3
i16_04_3.bmp,16.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i16_04_4.bmp,16.0,4.0,4.0,2,2,2,2,2,3,2,1,1,2,2,1,3,3
i16_04_5.bmp,16.0,4.0,5.0,2,1,1,1,1,3,2,1,1,2,1,1,2,2
i17_04_1.bmp,17.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i17_04_2.bmp,17.0,4.0,2.0,3,3,3,3,2,3,3,3,2,3,2,2,3,3
i17_04_3.bmp,17.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i17_04_4.bmp,17.0,4.0,4.0,2,2,2,2,1,3,3,2,1,3,2,1,3,3
i17_04_5.bmp,17.0,4.0,5.0,2,1,1,1,1,2,2,1,1,2,1,1,3,2
i18_04_1.bmp,18.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i18_04_2.bmp,18.0,4.0,2.0,3,3,3,3,2,3,3,3,3,3,2,3,3,3
i18_04_3.bmp,18.0,4.0,3.0,3,2,2,2,1,3,3,3,2,3,2,2,3,3
i18_04_4.bmp,18.0,4.0,4.0,3,1,1,1,1,2,3,2,2,3,2,2,3,3
i18_04_5.bmp,18.0,4.0,5.0,2,1,1,1,1,2,2,2,1,2,1,1,3,3
i19_04_1.bmp,19.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i19_04_2.bmp,19.0,4.0,2.0,3,2,2,2,3,3,3,3,3,3,3,3,3,3
i19_04_3.bmp,19.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i19_04_4.bmp,19.0,4.0,4.0,2,1,1,1,2,3,3,2,2,3,2,2,3,3
i19_04_5.bmp,19.0,4.0,5.0,2,1,1,1,1,3,2,2,1,2,2,1,3,2
i20_04_1.bmp,20.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i20_04_2.bmp,20.0,4.0,2.0,3,2,2,2,3,3,3,3,3,3,3,2,3,3
i20_04_3.bmp,20.0,4.0,3.0,2,2,2,2,3,3,3,2,2,3,2,2,3,3
i20_04_4.bmp,20.0,4.0,4.0,2,2,2,2,2,3,3,2,2,3,2,1,3,2
i20_04_5.bmp,20.0,4.0,5.0,2,1,1,1,2,2,2,1,1,2,2,1,2,2
i21_04_1.bmp,21.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i21_04_2.bmp,21.0,4.0,2.0,3,2,2,2,3,3,3,3,3,3,3,3,3,3
i21_04_3.bmp,21.0,4.0,3.0,3,2,2,2,2,3,3,3,2,3,2,2,3,3
i21_04_4.bmp,21.0,4.0,4.0,3,1,1,1,2,3,3,2,2,3,2,2,3,3
i21_04_5.bmp,21.0,4.0,5.0,2,1,1,1,1,3,2,2,1,3,2,1,3,3
i22_04_1.bmp,22.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i22_04_2.bmp,22.0,4.0,2.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i22_04_3.bmp,22.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i22_04_4.bmp,22.0,4.0,4.0,2,2,2,2,2,3,3,2,2,3,2,1,3,3
i22_04_5.bmp,22.0,4.0,5.0,2,1,1,1,1,3,2,1,1,2,2,1,2,2
i23_04_1.bmp,23.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i23_04_2.bmp,23.0,4.0,2.0,3,2,2,2,3,3,3,3,3,3,3,2,3,3
i23_04_3.bmp,23.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,3,1,3,3
i23_04_4.bmp,23.0,4.0,4.0,2,2,2,2,2,3,3,2,2,3,2,1,3,3
i23_04_5.bmp,23.0,4.0,5.0,2,1,1,1,1,2,2,1,2,2,2,1,3,2
i24_04_1.bmp,24.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i24_04_2.bmp,24.0,4.0,2.0,3,3,3,3,2,3,3,3,2,3,2,2,3,3
i24_04_3.bmp,24.0,4.0,3.0,3,2,2,2,2,3,3,2,2,3,2,2,3,3
i24_04_4.bmp,24.0,4.0,4.0,2,2,2,2,1,2,2,2,1,3,2,2,3,3
i24_04_5.bmp,24.0,4.0,5.0,2,1,1,1,1,2,2,2,1,2,1,1,3,3
i25_04_1.bmp,25.0,4.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i25_04_2.bmp,25.0,4.0,2.0,3,2,2,2,3,3,3,3,3,3,3,3,3,3
i25_04_3.bmp,25.0,4.0,3.0,3,2,2,2,2,2,3,3,3,3,2,3,2,2
i25_04_4.bmp,25.0,4.0,4.0,3,1,1,1,2,2,2,3,3,3,2,3,2,2
i25_04_5.bmp,25.0,4.0,5.0,2,1,1,1,1,2,2,2,2,2,2,3,2,1
i01_05_1.bmp,1.0,5.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i01_05_2.bmp,1.0,5.0,2.0,3,3,3,3,3,3,3,3,2,3,2,3,3,3
i01_05_3.bmp,1.0,5.0,3.0,2,2,2,2,2,3,3,2,1,2,2,2,2,3
i01_05_4.bmp,1.0,5.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,2,2
i01_05_5.bmp,1.0,5.0,5.0,1,1,1,1,1,2,2,1,1,1,1,1,1,1
i02_05_1.bmp,2.0,5.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i02_05_2.bmp,2.0,5.0,2.0,3,3,3,3,2,3,3,2,3,3,3,2,3,3
i02_05_3.bmp,2.0,5.0,3.0,3,2,2,2,1,3,2,1,3,2,2,1,2,2
i02_05_4.bmp,2.0,5.0,4.0,2,1,1,1,1,2,2,1,2,1,2,1,1,2
i02_05_5.bmp,2.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i03_05_1.bmp,3.0,5.0,1.0,3,3,3,3,3,3,3,1,2,3,3,2,3,3
i03_05_2.bmp,3.0,5.0,2.0,3,3,3,3,2,3,3,1,2,2,3,2,3,3
i03_05_3.bmp,3.0,5.0,3.0,3,2,2,2,1,3,3,1,1,2,2,1,2,2
i03_05_4.bmp,3.0,5.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,1,2
i03_05_5.bmp,3.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_05_1.bmp,4.0,5.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_05_2.bmp,4.0,5.0,2.0,3,3,3,3,2,3,3,1,2,3,2,2,3,3
i04_05_3.bmp,4.0,5.0,3.0,3,2,2,2,1,3,3,1,1,2,2,1,2,2
i04_05_4.bmp,4.0,5.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,1,2
i04_05_5.bmp,4.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_05_1.bmp,5.0,5.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_05_2.bmp,5.0,5.0,2.0,3,3,3,3,2,3,3,3,2,3,2,3,3,3
i05_05_3.bmp,5.0,5.0,3.0,2,2,2,2,1,3,3,2,1,2,2,2,3,3
i05_05_4.bmp,5.0,5.0,4.0,1,1,1,1,1,2,2,2,1,2,1,1,2,2
i05_05_5.bmp,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i06_05_1.bmp,6.0,5.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i06_05_2.bmp,6.0,5.0,2.0,3,3,3,3,3,3,3,2,2,3,2,3,3,3
i06_05_3.bmp,6.0,5.0,3.0,2,2,2,2,2,3,3,2,2,2,2,2,2,3
i06_05_4.bmp,6.0,5.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,2,2
i06_05_5.bmp,6.0,5.0,5.0,1,1,1,1,1,2,1,1,1,1,1,1,1,1
i07_05_1.bmp,7.0,5.0,1.0,3,3,3,3,3,3,3,2,2,3,3,3,3,3
i07_05_2.bmp,7.0,5.0,2.0,3,3,3,3,3,3,3,2,2,3,2,2,3,3
i07_05_3.bmp,7.0,5.0,3.0,2,2,2,2,2,3,3,1,1,2,2,1,2,2
i07_05_4.bmp,7.0,5.0,4.0,2,1,1,1,1,2,2,1,1,1,1,1,2,2
i07_05_5.bmp,7.0,5.0,5.0,1,1,1,1,1,2,2,1,1,1,1,1,1,1
i08_05_1.bmp,8.0,5.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i08_05_2.bmp,8.0,5.0,2.0,3,3,3,3,3,3,3,3,2,3,2,3,3,3
i08_05_3.bmp,8.0,5.0,3.0,2,2,2,2,2,3,3,2,1,2,2,3,2,3
i08_05_4.bmp,8.0,5.0,4.0,2,1,1,1,1,2,3,2,1,1,1,2,2,2
i08_05_5.bmp,8.0,5.0,5.0,1,1,1,1,1,2,2,1,1,1,1,1,1,1
i09_05_1.bmp,9.0,5.0,1.0,3,3,3,3,3,3,3,2,2,3,2,3,3,3
i09_05_2.bmp,9.0,5.0,2.0,3,3,3,3,3,3,3,1,1,2,2,2,3,3
i09_05_3.bmp,9.0,5.0,3.0,2,2,2,2,2,3,3,1,1,2,1,2,2,2
